product_id,outsourcing_order_id,outsourcing_quantity,quantity_stock_in,delivery_real_
10086,788,4350.000000,4350.0000000000,2022-09-19
10083,788,4350.000000,,
9809,787,5300.000000,5200.0000000000,2022-09-24
10088,787,2200.000000,2200.0000000000,2022-09-14
10084,787,2200.000000,,
6987,786,2920.000000,2920.0000000000,2022-10-22
7729,786,3900.000000,,
9450,786,2050.000000,2050.0000000000,2022-10-03
9449,786,2050.000000,,
7738,785,35.000000,26.0000000000,2022-09-19
8922,785,45.000000,,
8467,785,45.000000,,
9342,784,35.000000,35.0000000000,2022-09-20
10186,784,45.000000,45.0000000000,2022-09-19
10185,784,45.000000,,
10285,783,45.000000,45.0000000000,2022-09-19
10284,783,45.000000,,
9342,782,35.000000,35.0000000000,2022-09-20
8925,782,45.000000,45.0000000000,2022-09-19
8923,782,45.000000,,
9901,781,35.000000,35.0000000000,2022-09-20
10437,781,45.000000,41.0000000000,2022-09-19
10436,781,45.000000,,
2196,780,5.500000,5.5000000000,2022-09-14
8054,780,21.000000,21.0000000000,2022-09-14
1305,780,35.000000,35.0000000000,2022-09-14
1287,780,41.000000,41.0000000000,2022-09-14
1281,780,10.000000,10.0000000000,2022-09-14
10152,780,59.000000,59.0000000000,2022-09-20
616,780,98.000000,98.0000000000,2022-09-14
1633,779,199.000000,197.6000000000,2022-09-14
9028,778,4511.000000,4511.0000000000,2022-09-19
9013,778,1300.000000,1300.0000000000,2022-09-13
9028,777,808.000000,,
9008,777,658.000000,,
9014,777,80.000000,,
8508,776,43350.000000,43350.0000000000,2022-09-20
6885,776,22270.000000,26815.0000000000,2022-09-20
9054,774,7.000000,7.0000000000,2022-09-12
317,774,36.000000,36.0000000000,2022-09-14
1999,774,9.000000,9.0000000000,2022-09-12
10082,773,580.000000,579.0000000000,2022-09-12
10090,773,197.000000,196.0000000000,2022-09-12
10091,773,292.000000,292.0000000000,2022-09-12
8439,773,2.000000,2.0000000000,2022-09-09
8436,773,4.000000,4.0000000000,2022-09-09
8440,773,5.000000,5.0000000000,2022-09-09
8441,773,10.000000,10.0000000000,2022-09-09
9008,772,1316.000000,658.0000000000,2022-09-13
9008,772,1316.000000,658.0000000000,2022-09-13
9014,772,80.000000,,
9497,772,164.000000,164.0000000000,2022-09-19
9028,772,896.000000,733.0000000000,2022-09-19
9028,772,896.000000,163.0000000000,2022-09-19
10566,771,160.000000,116.0000000000,2022-09-28
10607,771,50.000000,38.0000000000,2022-09-28
10568,771,85.000000,63.0000000000,2022-09-28
10567,771,85.000000,,
10560,770,160.000000,117.0000000000,2022-09-28
10606,770,50.000000,30.0000000000,2022-09-28
10562,770,85.000000,63.0000000000,2022-09-28
10561,770,85.000000,,
10605,769,50.000000,36.0000000000,2022-09-28
10549,769,160.000000,120.0000000000,2022-09-28
10551,769,85.000000,63.0000000000,2022-09-28
10550,769,85.000000,,
10543,768,160.000000,116.0000000000,2022-09-28
10604,768,50.000000,34.0000000000,2022-09-28
10545,768,85.000000,63.0000000000,2022-09-28
10544,768,85.000000,,
8380,767,4200.000000,2440.0000000000,2022-09-19
8380,767,4200.000000,795.0000000000,2022-09-28
8380,767,4200.000000,965.0000000000,2022-10-03
8379,767,4200.000000,,
8382,767,8220.000000,3794.0000000000,2022-09-14
8382,767,8220.000000,1590.0000000000,2022-09-24
8382,767,8220.000000,2385.0000000000,2022-09-28
8382,767,8220.000000,451.0000000000,2022-10-03
8381,767,8250.000000,,
10157,766,85.000000,65.0000000000,2022-09-23
10156,766,85.000000,,
8513,765,80.000000,63.0000000000,2022-09-23
8337,765,80.000000,,
6911,764,27700.000000,33716.0000000000,2022-09-20
6961,764,6200.000000,6759.0000000000,2022-09-20
7723,764,710.000000,,
7729,764,9400.000000,,
9448,764,2100.000000,,
7335,763,1420.000000,1420.0000000000,2022-09-19
8382,763,2100.000000,2100.0000000000,2022-10-03
8381,763,2100.000000,,
10477,763,900.000000,900.0000000000,2022-09-19
8644,763,750.000000,750.0000000000,2022-09-13
10475,763,450.000000,450.0000000000,2022-09-19
8380,763,1000.000000,1000.0000000000,2022-10-03
8379,763,1000.000000,,
7336,763,1420.000000,1420.0000000000,2022-09-14
10476,763,900.000000,900.0000000000,2022-09-13
10149,763,900.000000,900.0000000000,2022-09-14
10479,763,560.000000,560.0000000000,2022-09-13
10148,763,900.000000,900.0000000000,2022-09-13
10474,763,560.000000,560.0000000000,2022-09-13
8514,762,80.000000,63.0000000000,2022-09-22
8338,762,80.000000,,
10631,761,290.000000,259.0000000000,2022-09-23
10630,761,290.000000,,
10002,760,290.000000,230.0000000000,2022-09-23
10001,760,290.000000,,
9746,759,150.000000,145.0000000000,2022-09-22
7734,758,35.000000,35.0000000000,2022-09-10
7734,757,35.000000,35.0000000000,2022-09-10
8649,757,40.000000,40.0000000000,2022-09-10
8648,757,40.000000,,
7735,756,35.000000,28.0000000000,2022-09-10
8575,756,40.000000,40.0000000000,2022-09-10
8574,756,40.000000,,
7737,755,35.000000,26.0000000000,2022-09-10
8922,755,40.000000,40.0000000000,2022-09-10
8467,755,40.000000,,
7740,754,50.000000,50.0000000000,2022-09-10
8964,754,35.000000,35.0000000000,2022-09-10
8963,754,35.000000,,
6691,752,1.500000,1.0000000000,2022-09-19
2334,752,20.000000,16.0000000000,2022-09-22
2160,751,16.000000,16.0000000000,2022-09-09
52,751,16.000000,16.0000000000,2022-09-09
10391,751,16.000000,16.0000000000,2022-09-09
9750,750,1150.000000,1150.0000000000,2022-09-19
9749,750,1150.000000,,
9753,750,3920.000000,1329.0000000000,2022-09-13
9753,750,3920.000000,2591.0000000000,2022-09-14
9751,750,3920.000000,,
9748,750,1150.000000,1150.0000000000,2022-09-13
8470,750,1150.000000,,
1238,749,859.000000,384.3000000000,2022-09-08
1238,749,859.000000,473.8000000000,2022-09-09
1293,749,122.000000,122.0000000000,2022-09-08
1303,749,135.000000,135.3000000000,2022-09-08
1310,749,1373.000000,1373.0000000000,2022-09-08
1290,749,76.000000,76.0000000000,2022-09-08
10629,749,4.500000,4.5000000000,2022-09-09
86,749,4.500000,4.5000000000,2022-09-09
2333,749,3.000000,3.0000000000,2022-09-12
2169,749,2.000000,2.0000000000,2022-09-09
2215,749,2.000000,2.0000000000,2022-09-09
9574,748,340.000000,307.0000000000,2022-09-23
9573,748,340.000000,,
9445,747,80.000000,,
9348,747,80.000000,,
6879,746,1000.000000,1050.0000000000,2022-09-13
8513,745,160.000000,144.0000000000,2022-09-13
8337,745,160.000000,,
8517,744,85.000000,75.0000000000,2022-09-20
8341,744,85.000000,,
9723,743,11.000000,10.0000000000,2022-09-08
10173,742,720.000000,720.0000000000,2022-09-13
10172,742,340.000000,340.0000000000,2022-09-13
10171,742,340.000000,,
8522,741,85.000000,144.0000000000,2022-09-07
8376,741,85.000000,,
8520,740,85.000000,63.0000000000,2022-09-13
8344,740,85.000000,,
8068,739,548.000000,520.0000000000,2022-09-08
8347,738,2250.000000,2250.0000000000,2022-09-20
8326,738,2250.000000,,
9788,738,1000.000000,1000.0000000000,2022-09-13
8699,738,1000.000000,,
8508,738,15672.000000,,
8350,738,1050.000000,100.0000000000,2022-09-26
8329,738,1050.000000,,
8991,738,700.000000,1080.0000000000,2022-09-09
8746,738,700.000000,,
8860,738,700.000000,400.0000000000,2022-09-07
8430,738,700.000000,,
9008,737,1124.000000,530.0000000000,2022-09-09
9008,737,1124.000000,594.0000000000,2022-09-12
7483,736,80.000000,75.0000000000,2022-09-13
8514,735,80.000000,72.0000000000,2022-09-13
8338,735,80.000000,,
10534,734,410.000000,388.0000000000,2022-09-23
10533,734,410.000000,,
7189,733,580.000000,580.0000000000,2022-09-28
6669,733,1960.000000,1960.0000000000,2022-09-20
7191,733,580.000000,504.0000000000,2022-09-22
7157,733,765.000000,765.0000000000,2022-09-23
7148,733,3240.000000,3240.0000000000,2022-09-22
7150,733,4000.000000,4000.0000000000,2022-09-22
6908,733,13700.000000,3348.0000000000,2022-09-20
6908,733,13700.000000,1860.0000000000,2022-09-22
6908,733,13700.000000,4410.0000000000,2022-09-24
6908,733,13700.000000,4082.0000000000,2022-09-28
7120,733,3260.000000,3260.0000000000,2022-09-14
7267,733,960.000000,960.0000000000,2022-09-14
7011,733,5900.000000,5900.0000000000,2022-09-20
7151,733,1720.000000,1720.0000000000,2022-09-22
7153,733,1720.000000,1720.0000000000,2022-09-22
6691,732,223.000000,194.5000000000,2022-09-19
6691,732,223.000000,16.0000000000,2022-09-21
6691,732,223.000000,10.0000000000,2022-09-22
1066,732,10.500000,9.5000000000,2022-09-19
2334,732,28.000000,26.0000000000,2022-09-19
2340,732,2.500000,2.0000000000,2022-09-19
10150,731,112.000000,112.4000000000,2022-09-08
1310,731,293.000000,285.5000000000,2022-09-08
10152,731,112.000000,53.0000000000,2022-09-08
1281,731,293.000000,143.7000000000,2022-09-08
10151,731,112.000000,105.2000000000,2022-09-08
1287,731,293.000000,288.5000000000,2022-09-08
10154,731,72.000000,72.0000000000,2022-09-08
1243,731,184.000000,182.5000000000,2022-09-08
10153,731,72.000000,72.0000000000,2022-09-08
1246,731,184.000000,178.4000000000,2022-09-08
10541,731,10.000000,10.0000000000,2022-09-08
10542,731,16.000000,16.0000000000,2022-09-08
10547,731,10.000000,10.0000000000,2022-09-08
10548,731,16.000000,16.0000000000,2022-09-08
10558,731,10.000000,10.0000000000,2022-09-08
10559,731,16.000000,16.0000000000,2022-09-08
10564,731,10.000000,10.0000000000,2022-09-08
10565,731,16.000000,16.0000000000,2022-09-08
10587,731,15.000000,15.0000000000,2022-09-09
86,730,4.500000,4.5000000000,2022-09-08
8986,730,3.500000,3.5000000000,2022-09-08
406,730,16.000000,16.0000000000,2022-09-08
1250,730,4.000000,4.0000000000,2022-09-08
1141,730,19.000000,19.0000000000,2022-09-08
8350,729,300.000000,,
8347,729,2000.000000,,
9837,728,180.000000,153.0000000000,2022-09-20
8703,728,180.000000,,
9005,727,234.000000,234.0000000000,2022-09-09
1066,726,4.000000,2.5000000000,2022-09-09
1066,726,4.000000,1.0000000000,2022-09-12
1063,726,3.000000,1.5000000000,2022-09-12
1061,726,18.000000,5.0000000000,2022-09-13
1061,726,18.000000,12.0000000000,2022-09-27
9662,726,14.000000,13.0000000000,2022-09-09
6691,726,82.000000,20.0000000000,2022-09-09
6691,726,82.000000,41.5000000000,2022-09-12
6691,726,82.000000,1.5000000000,2022-09-13
6691,726,82.000000,15.0000000000,2022-09-19
8434,726,27.000000,24.0000000000,2022-09-13
10169,725,14.000000,14.0000000000,2022-09-06
10170,725,82.000000,82.0000000000,2022-09-06
10595,725,758.900000,824.8000000000,2022-09-06
8422,724,80.000000,63.0000000000,2022-09-22
8421,724,80.000000,,
9609,723,350.000000,350.0000000000,2022-09-13
8979,723,350.000000,,
10390,722,185.000000,138.0000000000,2022-09-23
10389,722,185.000000,,
10466,721,82.000000,75.0000000000,2022-09-22
10465,721,82.000000,,
9900,720,800.000000,756.0000000000,2022-09-23
9899,720,800.000000,,
9788,719,1400.000000,1000.0000000000,2022-09-05
9788,719,1400.000000,600.0000000000,2022-09-13
8699,719,1400.000000,,
9618,718,1550.000000,1382.0000000000,2022-09-14
9618,718,1550.000000,50.0000000000,2022-09-22
9617,718,1550.000000,,
9054,717,4.000000,4.0000000000,2022-09-06
317,717,11.000000,11.0000000000,2022-09-06
417,717,4.000000,4.0000000000,2022-09-06
418,717,11.000000,11.0000000000,2022-09-06
1797,717,2.000000,2.0000000000,2022-09-06
10501,717,2.000000,2.0000000000,2022-09-06
8444,717,2.000000,3.0000000000,2022-09-06
1677,717,2.000000,2.0000000000,2022-09-06
8653,717,4.000000,2.0000000000,2022-09-06
8653,717,4.000000,2.0000000000,2022-09-06
1684,717,2.000000,2.0000000000,2022-09-06
1686,717,3.000000,3.0000000000,2022-09-06
1744,717,2.000000,2.0000000000,2022-09-06
1746,717,3.000000,3.0000000000,2022-09-06
10283,717,2.000000,2.0000000000,2022-09-06
10433,717,2.000000,2.0000000000,2022-09-06
8443,717,7.000000,7.0000000000,2022-09-06
1786,717,2.000000,2.0000000000,2022-09-06
1692,717,4.000000,2.0000000000,2022-09-06
1694,717,8.000000,8.0000000000,2022-09-06
10263,717,4.000000,4.0000000000,2022-09-06
1713,717,3.000000,3.0000000000,2022-09-06
1715,717,10.000000,10.0000000000,2022-09-06
1783,717,2.000000,4.0000000000,2022-09-06
10036,717,2.000000,2.0000000000,2022-09-06
1766,717,2.000000,2.0000000000,2022-09-06
372,717,2.000000,2.0000000000,2022-09-06
86,717,7.000000,7.0000000000,2022-09-06
6986,716,5000.000000,2234.0000000000,2022-09-13
6867,716,2000.000000,2000.0000000000,2022-09-22
6940,716,1100.000000,1026.0000000000,2022-09-23
7704,715,6715.000000,894.0000000000,2022-11-09
8518,714,80.000000,80.0000000000,2022-09-13
8342,714,80.000000,,
8720,713,340.000000,316.0000000000,2022-09-13
8719,713,340.000000,,
8794,712,200.000000,176.0000000000,2022-09-13
8793,712,200.000000,,
9809,711,7500.000000,7500.0000000000,2022-09-06
6660,710,3500.000000,,
6993,709,4900.000000,2926.0000000000,2022-09-30
6993,709,4900.000000,2200.0000000000,2022-10-07
7268,709,14200.000000,19070.0000000000,2022-09-30
7729,708,12745.000000,12745.0000000000,2022-10-05
9448,708,295.000000,295.0000000000,2022-10-05
9770,708,295.000000,295.0000000000,2022-10-05
6658,708,13700.000000,13700.0000000000,2022-10-05
6660,708,49100.000000,49100.0000000000,2022-10-05
7687,708,12740.000000,12740.0000000000,2022-10-05
7831,707,26.000000,12.0000000000,2022-09-06
7831,707,26.000000,14.0000000000,2022-09-09
406,706,33.000000,33.0000000000,2022-09-06
10391,706,11.000000,,
10184,706,12.000000,12.0000000000,2022-09-06
373,706,20.000000,20.0000000000,2022-09-06
9027,705,80.000000,80.0000000000,2022-09-23
2335,704,7.500000,7.0000000000,2022-09-12
2334,704,3.500000,3.0000000000,2022-09-12
2340,704,2.500000,2.0000000000,2022-09-12
6691,704,22.500000,22.0000000000,2022-09-12
1061,703,2.500000,2.0000000000,2022-09-06
8434,703,7.500000,10.0000000000,2022-09-01
2333,702,6.000000,6.0000000000,2022-09-01
2275,702,15.000000,15.0000000000,2022-09-01
2277,702,4.000000,4.0000000000,2022-09-01
342,702,14.000000,14.0000000000,2022-09-01
10524,701,1000.000000,1000.0000000000,2022-09-08
10524,700,1000.000000,,
10484,699,1200.000000,1200.0000000000,2022-09-05
10485,699,760.000000,760.0000000000,2022-09-05
8927,698,553.000000,266.0000000000,2022-09-14
8927,698,553.000000,287.0000000000,2022-09-20
8926,698,553.000000,,
7247,697,250.000000,250.0000000000,2022-09-07
8506,697,325.000000,325.0000000000,2022-09-14
8505,697,325.000000,,
9563,696,185.000000,185.0000000000,2022-09-07
9837,695,250.000000,226.0000000000,2022-09-06
8703,695,250.000000,,
9596,694,850.000000,810.0000000000,2022-09-06
9595,694,850.000000,,
9683,693,115.000000,115.0000000000,2022-09-07
9682,693,115.000000,,
7697,693,140.000000,,
9038,692,100.000000,54.0000000000,2022-09-22
8418,691,85.000000,78.0000000000,2022-09-07
8417,691,85.000000,,
10447,690,85.000000,69.0000000000,2022-09-06
10446,690,85.000000,,
8513,689,85.000000,78.0000000000,2022-09-07
8337,689,85.000000,,
8522,688,150.000000,75.0000000000,2022-09-20
8376,688,150.000000,,
9110,687,100.000000,86.0000000000,2022-09-07
9109,687,100.000000,,
9017,686,469.000000,469.0000000000,2022-09-21
9008,686,469.000000,469.0000000000,2022-09-12
230,685,9.000000,9.0000000000,2022-08-30
91,685,9.000000,9.0000000000,2022-08-30
77,685,15.000000,15.0000000000,2022-08-30
399,685,3.500000,3.5000000000,2022-09-01
400,685,12.000000,12.0000000000,2022-08-30
10498,685,3.500000,3.5000000000,2022-09-01
408,685,12.000000,12.0000000000,2022-08-30
588,685,95.000000,95.1000000000,2022-08-30
740,685,50.000000,50.0000000000,2022-08-30
7282,684,48.000000,,
8512,684,48.000000,,
8511,684,48.000000,,
10470,683,3.500000,3.5000000000,2022-09-01
86,683,3.500000,3.5000000000,2022-09-01
2013,683,20.000000,20.0000000000,2022-08-30
1999,683,14.000000,14.0000000000,2022-08-30
10482,683,10.000000,10.0000000000,2022-08-30
10502,683,10.000000,10.0000000000,2022-08-30
10503,683,10.000000,10.0000000000,2022-08-30
10504,683,10.000000,10.0000000000,2022-08-30
10505,683,10.000000,10.0000000000,2022-08-30
9008,682,2222.000000,1267.0000000000,2022-09-01
9008,682,2222.000000,955.0000000000,2022-09-01
9609,681,400.000000,300.0000000000,2022-09-05
8979,681,400.000000,,
9596,680,500.000000,500.0000000000,2022-09-06
9595,680,500.000000,,
10314,679,440.000000,417.0000000000,2022-09-07
10313,679,440.000000,,
9618,678,360.000000,288.0000000000,2022-09-06
9618,678,360.000000,50.0000000000,2022-09-07
9617,678,360.000000,,
9600,677,500.000000,500.0000000000,2022-08-31
8356,676,180.000000,162.0000000000,2022-09-01
8335,676,180.000000,,
2211,675,7.500000,7.5000000000,2022-08-27
2205,675,9.000000,9.0000000000,2022-08-27
2196,675,14.000000,14.0000000000,2022-08-27
9350,675,4.000000,4.0000000000,2022-08-27
326,675,15.000000,15.0000000000,2022-08-27
10483,675,95.000000,95.0000000000,2022-08-29
10482,675,243.000000,241.5000000000,2022-08-27
400,675,9.000000,9.0000000000,2022-08-27
406,675,17.000000,17.0000000000,2022-08-27
310,675,9.000000,9.0000000000,2022-08-27
8439,675,9.000000,9.0000000000,2022-08-27
8440,675,15.000000,15.0000000000,2022-08-27
9445,674,700.000000,700.0000000000,2022-09-09
9348,674,700.000000,,
9444,674,400.000000,321.0000000000,2022-09-09
9367,674,400.000000,,
7326,673,200.000000,180.0000000000,2022-08-31
7328,673,625.000000,2100.0000000000,2022-08-30
8382,672,2100.000000,3101.0000000000,2022-08-30
8381,672,2100.000000,,
10477,672,900.000000,900.0000000000,2022-08-30
10475,672,900.000000,900.0000000000,2022-08-30
10476,672,900.000000,900.0000000000,2022-08-30
10479,672,600.000000,600.0000000000,2022-08-30
10474,672,600.000000,600.0000000000,2022-08-30
48,671,20.000000,20.0000000000,2022-08-30
8434,670,32.000000,30.0000000000,2022-08-27
10461,669,3.000000,3.0000000000,2022-08-30
10464,669,2.000000,2.0000000000,2022-08-30
10463,669,3.000000,3.0000000000,2022-08-30
8407,669,3.000000,3.0000000000,2022-08-27
1236,669,3.500000,3.5000000000,2022-08-27
1238,669,19.000000,19.0000000000,2022-08-27
8508,668,29129.000000,8600.0000000000,2022-09-07
6861,668,7398.000000,,
8714,668,8954.000000,4800.0000000000,2022-09-22
8714,668,8954.000000,4154.0000000000,2022-09-24
7704,667,18510.000000,18510.0000000000,2022-11-09
7711,667,19200.000000,14704.0000000000,2022-11-09
1062,666,8.000000,7.0000000000,2022-09-19
1066,666,9.000000,8.0000000000,2022-09-06
1061,666,1.500000,1.0000000000,2022-09-06
6691,666,37.000000,35.0000000000,2022-09-06
9662,666,17.000000,15.0000000000,2022-09-06
9582,665,185.000000,185.0000000000,2022-09-01
9581,665,185.000000,,
10408,664,39.000000,39.0000000000,2022-08-31
1625,663,268.000000,268.0000000000,2022-08-27
1635,663,615.000000,574.3000000000,2022-08-26
1635,663,615.000000,40.7000000000,2022-08-27
1152,663,127.000000,127.0000000000,2022-08-27
1169,663,502.000000,502.0000000000,2022-08-29
729,663,5.000000,5.0000000000,2022-08-27
10440,662,14.000000,14.0000000000,2022-08-30
9054,662,4.000000,4.0000000000,2022-08-27
317,662,8.000000,8.0000000000,2022-08-27
254,662,11.000000,11.0000000000,2022-08-27
10391,662,11.000000,11.0000000000,2022-09-06
1262,662,243.000000,220.4000000000,2022-08-26
1262,662,243.000000,17.0000000000,2022-08-27
400,662,11.000000,11.0000000000,2022-08-27
406,662,11.000000,11.0000000000,2022-08-27
6986,661,4150.000000,,
8418,660,80.000000,65.0000000000,2022-09-01
8417,660,80.000000,,
8863,659,2750.000000,2750.0000000000,2022-08-30
8456,659,2750.000000,,
6962,658,1000.000000,960.0000000000,2022-09-05
7042,658,500.000000,,
10402,658,400.000000,392.0000000000,2022-09-05
8522,657,370.000000,370.0000000000,2022-09-05
8376,657,370.000000,,
2337,656,12.000000,12.0000000000,2022-08-23
8836,655,210.000000,201.0000000000,2022-09-05
8835,655,210.000000,,
8658,654,12.000000,12.0000000000,2022-08-27
133,654,4.000000,4.0000000000,2022-08-27
8543,654,4.000000,4.0000000000,2022-08-30
1286,654,4.000000,4.0000000000,2022-08-27
1288,654,15.000000,15.0000000000,2022-08-27
326,654,22.000000,22.0000000000,2022-08-27
1740,654,3.000000,3.0000000000,2022-08-27
10444,654,4.000000,4.0000000000,2022-08-27
6660,653,3548.000000,,
8545,652,230.000000,217.0000000000,2022-09-05
8544,652,230.000000,,
9479,652,1444.000000,1444.0000000000,2022-09-06
9946,651,60.000000,,
9008,650,466.000000,466.0000000000,2022-08-27
10406,649,41.000000,41.0000000000,2022-08-31
10407,649,41.000000,41.0000000000,2022-08-31
1061,648,1.000000,0.5000000000,2022-09-01
8600,648,13.000000,11.0000000000,2022-09-06
1810,648,11.000000,10.0000000000,2022-09-06
8436,648,9.000000,8.0000000000,2022-08-29
8434,648,32.000000,30.0000000000,2022-08-25
9835,647,60.000000,27.0000000000,2022-08-23
9835,647,60.000000,33.0000000000,2022-08-31
9834,647,60.000000,,
1746,646,30.000000,30.0000000000,2022-08-25
1744,646,9.000000,9.0000000000,2022-08-25
8234,646,5.000000,5.0000000000,2022-08-23
9098,646,10.000000,10.0000000000,2022-08-23
8424,645,860.000000,860.0000000000,2022-08-22
8642,644,2365.000000,4600.0000000000,2022-09-09
8508,644,17336.000000,3300.0000000000,2022-09-09
8706,644,2000.000000,342.0000000000,2022-08-26
8706,644,2000.000000,1400.0000000000,2022-09-12
8699,644,2000.000000,,
8992,644,4852.000000,550.0000000000,2022-08-26
8992,644,4852.000000,1700.0000000000,2022-09-07
8992,644,4852.000000,1700.0000000000,2022-09-14
8457,644,4852.000000,,
7247,643,180.000000,165.0000000000,2022-08-31
8506,643,220.000000,220.0000000000,2022-09-06
8505,643,220.000000,,
7734,642,125.000000,125.0000000000,2022-08-31
8925,642,150.000000,150.0000000000,2022-09-06
8923,642,150.000000,,
9054,641,15.000000,15.0000000000,2022-08-23
317,641,92.000000,92.0000000000,2022-08-23
6697,641,24.000000,24.0000000000,2022-08-23
6715,641,95.000000,95.0000000000,2022-08-23
9042,641,12.000000,12.0000000000,2022-08-23
9043,641,37.000000,37.0000000000,2022-08-23
9605,641,38.000000,38.0000000000,2022-08-23
7730,640,9300.000000,,
6993,640,8000.000000,7942.0000000000,2022-08-26
1809,639,13.000000,13.0000000000,2022-08-25
1062,639,4.000000,4.0000000000,2022-08-23
9124,639,12.000000,12.0000000000,2022-08-23
9590,639,8.000000,8.0000000000,2022-08-23
1273,639,21.000000,21.0000000000,2022-08-23
2336,639,2.500000,2.5000000000,2022-08-23
9028,638,163.000000,163.0000000000,2022-09-09
9008,638,3235.000000,3235.0000000000,2022-08-27
1066,637,13.000000,13.0000000000,2022-08-23
1810,636,38.000000,35.0000000000,2022-08-27
8642,635,2080.000000,,
9298,634,200.000000,200.0000000000,2022-08-23
9297,634,200.000000,,
9415,633,45.000000,45.0000000000,2022-08-23
9414,633,45.000000,,
6998,633,125.000000,84.0000000000,2022-08-23
6998,633,125.000000,492.0000000000,2022-09-06
9028,632,719.000000,244.0000000000,2022-08-25
9028,632,719.000000,242.0000000000,2022-08-25
9028,632,719.000000,233.0000000000,2022-08-25
8447,631,5.000000,5.0000000000,2022-08-21
8966,631,5.000000,5.0000000000,2022-08-21
1766,631,10.000000,10.0000000000,2022-08-21
1677,631,10.000000,10.0000000000,2022-08-21
1676,631,10.000000,10.0000000000,2022-08-21
9934,631,11.000000,11.0000000000,2022-08-21
86,631,6.000000,6.0000000000,2022-08-21
2334,631,12.000000,,
1631,631,6.000000,6.0000000000,2022-08-21
9098,631,3.000000,3.0000000000,2022-08-21
10371,630,80.000000,70.0000000000,2022-09-05
10370,630,80.000000,,
10373,629,80.000000,75.0000000000,2022-08-23
10372,629,80.000000,,
6993,628,6000.000000,4300.0000000000,2022-09-09
6993,628,6000.000000,910.0000000000,2022-09-22
6993,628,6000.000000,756.0000000000,2022-09-23
6996,628,3050.000000,3050.0000000000,2022-09-05
7327,628,7300.000000,17775.0000000000,2022-09-05
7268,628,33600.000000,25100.0000000000,2022-09-09
7268,628,33600.000000,5070.0000000000,2022-09-22
7268,628,33600.000000,3430.0000000000,2022-09-23
6870,628,10550.000000,,
1746,627,24.000000,24.0000000000,2022-08-19
1692,627,4.000000,4.0000000000,2022-08-19
1694,627,13.000000,13.0000000000,2022-08-19
1457,627,95.000000,95.0000000000,2022-08-19
7715,626,70.000000,70.0000000000,2022-08-24
731,625,410.000000,138.9000000000,2022-08-30
731,625,410.000000,271.2000000000,2022-09-01
738,625,188.000000,168.8000000000,2022-08-19
738,625,188.000000,20.0000000000,2022-08-20
742,625,47.000000,47.0000000000,2022-08-19
740,625,1265.000000,1244.9000000000,2022-08-18
740,625,1265.000000,20.1000000000,2022-08-20
1169,625,2620.000000,775.5000000000,2022-08-25
1169,625,2620.000000,415.4000000000,2022-08-26
1169,625,2620.000000,783.6000000000,2022-08-27
1169,625,2620.000000,708.1000000000,2022-08-29
1152,625,60.000000,60.0000000000,2022-08-30
586,625,530.000000,106.1000000000,2022-08-26
586,625,530.000000,423.9000000000,2022-08-29
611,625,1916.000000,194.7000000000,2022-08-29
611,625,1916.000000,1521.9000000000,2022-08-30
611,625,1916.000000,132.6000000000,2022-09-01
611,625,1916.000000,66.8000000000,2022-09-01
1061,624,18.500000,16.5000000000,2022-08-20
6691,624,27.000000,25.0000000000,2022-08-20
9662,624,2.500000,2.0000000000,2022-08-25
1312,624,14.000000,12.0000000000,2022-08-20
1810,624,1.500000,1.0000000000,2022-08-20
2334,624,3.000000,2.5000000000,2022-08-20
1061,623,18.000000,,
6691,623,27.000000,,
9662,623,2.500000,,
9888,622,14.000000,14.0000000000,2022-08-19
10167,622,27.000000,27.0000000000,2022-08-19
2333,622,12.000000,12.0000000000,2022-08-21
9672,622,37.000000,37.0000000000,2022-08-19
2276,622,22.000000,22.0000000000,2022-08-21
8310,622,25.000000,25.0000000000,2022-08-19
1250,622,4.000000,4.0000000000,2022-08-19
1252,622,11.000000,11.0000000000,2022-08-19
86,622,4.000000,4.0000000000,2022-08-19
8353,621,80.000000,,
8332,621,80.000000,,
9066,620,100.000000,86.0000000000,2022-08-22
9065,620,100.000000,,
8725,619,75.000000,64.0000000000,2022-08-23
8724,619,75.000000,,
8422,618,75.000000,54.0000000000,2022-08-23
8421,618,75.000000,,
8382,617,4326.000000,,
8381,617,4326.000000,,
6885,617,22614.000000,17000.0000000000,2022-08-17
10292,616,80.000000,80.0000000000,2022-08-23
10291,616,80.000000,,
10172,615,340.000000,326.0000000000,2022-08-22
10171,615,340.000000,,
10173,615,715.000000,680.0000000000,2022-08-23
9538,614,100.000000,100.0000000000,2022-08-18
7335,613,1450.000000,1450.0000000000,2022-08-24
8644,613,1410.000000,1410.0000000000,2022-08-24
10149,613,880.000000,880.0000000000,2022-08-24
10148,613,880.000000,880.0000000000,2022-08-24
7336,613,1420.000000,1420.0000000000,2022-08-24
9664,612,2.500000,2.0000000000,2022-08-19
9663,612,2.500000,2.0000000000,2022-08-19
10154,611,10.000000,10.0000000000,2022-08-18
1243,611,30.000000,30.0000000000,2022-08-17
10153,611,10.000000,10.0000000000,2022-08-17
1246,611,25.000000,25.0000000000,2022-08-17
10151,611,10.000000,10.0000000000,2022-08-17
1287,611,25.000000,25.0000000000,2022-08-17
10150,611,15.000000,15.0000000000,2022-08-17
1310,611,45.000000,45.0000000000,2022-08-17
10152,611,5.000000,5.0000000000,2022-08-18
