product_id,material_offset_id,order_id,total_quota,req_mat_offset_status
3666,616,1233,3.000000,approval
3666,616,1234,2.000000,approval
3666,616,1235,2.000000,approval
10624,617,1106,254.000000,approval
10593,617,1106,254.000000,approval
10625,617,1106,254.000000,approval
10624,617,1107,254.000000,approval
10593,617,1107,254.000000,approval
10625,617,1107,254.000000,approval
9220,618,1392,322.240000,approval
6861,618,1392,322.240000,approval
9320,618,1392,4028.000000,approval
6133,618,1392,4028.000000,approval
9220,619,1393,392.480000,approval
6861,619,1393,392.480000,approval
9320,619,1393,4906.000000,approval
6133,619,1393,4906.000000,approval
6882,620,1394,306.720000,approval
8508,620,1394,306.720000,approval
9320,620,1394,3834.000000,approval
6133,620,1394,3834.000000,approval
6882,621,1395,372.800000,approval
8508,621,1395,372.800000,approval
9320,621,1395,4660.000000,approval
6133,621,1395,4660.000000,approval
6882,622,1396,182.400000,approval
8508,622,1396,182.400000,approval
9320,622,1396,2280.000000,approval
6133,622,1396,2280.000000,approval
6882,623,1397,215.520000,approval
8508,623,1397,215.520000,approval
9320,623,1397,2694.000000,approval
6133,623,1397,2694.000000,approval
8286,624,1392,4028.000000,approval
8286,625,1393,4906.000000,approval
8286,626,1394,3834.000000,approval
8286,627,1395,4660.000000,approval
8286,628,1396,2280.000000,approval
8286,629,1397,2694.000000,approval
10322,630,1119,260.000000,approval
10323,630,1120,260.000000,approval
10077,631,1396,2280.000000,approval
10078,631,1397,2694.000000,approval
10078,631,1395,4660.000000,approval
10077,631,1394,3834.000000,approval
10078,631,1393,4906.000000,approval
10077,631,1392,4028.000000,approval
10593,632,1106,254.000000,approval
10625,632,1106,254.000000,approval
10593,632,1107,254.000000,approval
10625,632,1107,254.000000,approval
8992,633,1106,161.140000,approval
8992,633,1107,161.140000,approval
2570,634,1703,425.000000,approval
1795,635,1638,1.000000,approval
86,636,1468,4.000000,approval
10079,637,1422,242.000000,approval
10608,637,1423,641.000000,approval
10609,637,1424,853.000000,approval
10610,637,1425,350.000000,approval
10079,637,1414,309.000000,approval
10608,637,1415,823.000000,approval
10609,637,1416,1097.000000,approval
10610,637,1425,447.000000,approval
10628,638,1208,150.000000,approval
7885,639,1106,254.000000,approval
7885,639,1107,254.000000,approval
3655,640,1304,4.000000,approval
3655,641,1303,6.000000,approval
3655,642,1302,9.000000,approval
3655,643,1301,9.000000,approval
3655,644,1300,4.000000,approval
3802,645,1605,21.100000,approval
3655,646,1299,4.000000,approval
3821,647,1607,11.100000,approval
10684,648,1457,9.430000,approval
3731,648,1457,1162.500000,approval
9984,648,1457,18.850000,approval
3655,648,1457,12.880000,approval
10473,648,1457,10.990000,approval
6885,649,1622,718.000000,approval
6885,649,1620,440.000000,approval
3906,650,1587,36.300000,approval
3906,651,1586,42.300000,approval
3739,652,1587,10.000000,approval
3739,653,1586,10.000000,approval
10387,654,1123,65.000000,approval
10613,655,1413,4490.000000,approval
10612,656,1401,1778.000000,approval
10611,656,1400,1556.000000,approval
10076,657,1399,2047.000000,approval
10067,657,1398,1803.000000,approval
2501,658,1304,1305.000000,approval
5419,658,1304,105.000000,approval
2501,659,1303,1805.000000,approval
5419,659,1303,145.000000,approval
2501,660,1302,3005.000000,approval
5419,660,1302,241.000000,approval
2501,661,1301,3005.000000,approval
5419,661,1301,241.000000,approval
2501,662,1300,1305.000000,approval
5419,662,1300,105.000000,approval
2501,663,1299,1405.000000,approval
5419,663,1299,113.000000,approval
3684,664,1302,55.000000,approval
3684,665,1301,55.000000,approval
1539,666,1092,102.000000,approval
8386,667,1746,21.000000,approval
8386,668,1745,21.000000,approval
5208,669,1524,812.000000,approval
8384,670,1744,21.000000,approval
8384,671,1743,11.000000,approval
8386,672,1742,31.000000,approval
8384,673,1741,31.000000,approval
8386,674,1740,21.000000,approval
8384,675,1739,21.000000,approval
8384,676,1738,21.000000,approval
8384,677,1737,11.000000,approval
8386,678,1736,21.000000,approval
8386,679,1735,11.000000,approval
10711,680,1842,171.950000,approval
10711,680,1841,234.900000,approval
3583,680,1841,16.000000,approval
3583,680,1842,11.000000,approval
10723,681,1741,472.500000,approval
10727,681,1739,321.000000,approval
10725,681,1735,150.000000,approval
10726,681,1740,315.000000,approval
10724,681,1737,215.070000,approval
10728,681,1738,315.000000,approval
10729,681,1736,40.200000,approval
10725,682,1746,315.000000,approval
10726,682,1745,300.000000,approval
10724,682,1743,157.500000,approval
10728,682,1744,315.000000,approval
10729,682,1742,472.500000,approval
5293,683,1567,265.000000,approval
10729,684,1736,315.000000,approval
7564,685,1788,250.000000,approval
74,686,1675,12.000000,approval
2132,686,1675,12.000000,approval
7578,686,1675,525.000000,approval
74,686,1675,15.000000,approval
10751,686,1675,3.000000,approval
3351,686,1675,3.000000,approval
10755,687,1695,80.000000,approval
1,688,1675,15.000000,approval
77,689,1675,15.000000,approval
8854,690,1794,1.000000,approval
6731,691,1498,11.000000,approval
7885,691,1498,360.000000,approval
10657,692,1741,909.000000,approval
10657,693,1740,606.000000,approval
495,694,1674,22.420000,approval
6643,694,1674,0.100000,approval
6586,694,1674,46.700000,approval
10487,694,1674,934.000000,approval
3684,695,1612,58.870000,approval
3655,695,1612,16.000000,approval
2501,695,1612,5120.000000,approval
3684,696,1611,25.570000,approval
10812,697,1870,319.000000,approval
3681,698,1591,2.000000,approval
3681,699,1592,2.000000,approval
3681,700,1592,2.000000,approval
10764,701,1836,2.310000,approval
10173,702,1846,361.130000,approval
10841,703,1728,2.500000,approval
10733,704,1429,90.000000,approval
10734,704,1430,50.000000,approval
9537,704,1428,100.000000,approval
10837,705,1830,1010.000000,approval
9984,706,1457,1.890000,approval
6998,707,1870,715.840000,approval
6962,708,1870,715.840000,approval
10684,709,1457,204.230000,approval
10657,710,1739,368.000000,approval
10222,712,1484,310.000000,approval
10234,712,1485,310.000000,approval
3906,713,1608,30.500000,approval
3906,713,1607,25.250000,approval
3906,713,1606,60.250000,approval
3906,713,1605,45.250000,approval
4079,713,1608,87.700000,approval
4079,713,1607,70.700000,approval
4079,713,1606,168.700000,approval
4079,713,1605,126.700000,approval
6861,714,1457,1571.000000,approval
3793,714,1457,109.970000,approval
1112,715,1597,99.450000,approval
811,716,1386,6.020000,approval
8190,717,1846,6.000000,approval
8191,717,1846,13.000000,approval
7824,718,1892,2.000000,approval
7833,719,1422,242.000000,approval
7833,719,1423,641.000000,approval
7833,719,1424,853.000000,approval
7833,719,1425,350.000000,approval
6134,719,1422,242.000000,approval
6134,719,1423,641.000000,approval
6134,719,1424,853.000000,approval
6134,719,1425,350.000000,approval
8286,719,1422,242.000000,approval
8286,719,1423,641.000000,approval
8286,719,1424,853.000000,approval
8286,719,1425,350.000000,approval
9043,720,1903,13.680000,approval
9043,720,1903,10.520000,approval
10905,721,1881,3.000000,approval
10905,722,1876,10.000000,approval
10905,723,1876,10.000000,approval
10116,724,1456,1283.000000,approval
10116,724,1455,590.000000,approval
10116,724,1454,700.000000,approval
10116,724,1452,1451.000000,approval
10116,724,1453,714.000000,approval
10911,725,1902,10314.000000,approval
4058,726,1622,37.000000,approval
4058,726,1620,23.000000,approval
10921,727,1880,9.450000,approval
10921,727,1880,3.210000,approval
10922,728,1878,10.000000,approval
10922,729,1883,4.000000,approval
5555,730,680,1205.000000,approval
8916,731,1898,303.000000,approval
8916,732,1894,300.000000,approval
10837,733,1829,300.000000,approval
8916,734,1895,300.000000,approval
8916,735,1896,300.000000,approval
2,736,1457,70.690000,approval
2,736,1457,78.550000,approval
7831,737,1626,27.030000,approval
10936,737,1626,44.860000,approval
10936,738,1625,53.160000,approval
7831,738,1625,32.020000,approval
10936,739,1626,1468.540000,approval
10936,740,1625,1740.240000,approval
8916,741,1781,100.000000,approval
8916,742,1782,100.000000,approval
8916,743,1783,100.000000,approval
8916,744,1728,100.000000,approval
9002,745,1850,47.000000,approval
9002,745,1849,70.000000,approval
9002,745,1848,47.000000,approval
9002,745,1847,70.000000,approval
8508,746,1850,103.000000,approval
8508,746,1849,154.000000,approval
8508,746,1848,99.000000,approval
8508,746,1847,147.000000,approval
8508,746,1851,365.000000,approval
8508,746,1850,365.000000,approval
6885,747,1626,1621.500000,approval
1283,748,1797,13.230000,approval
1282,748,1797,13.230000,approval
1282,748,1797,30.860000,approval
1,748,1797,30.860000,approval
3458,748,1797,7.000000,approval
6969,748,1797,710.170000,approval
9545,748,1797,330.660000,approval
9540,748,1797,8.270000,approval
9540,748,1797,12.120000,approval
9540,748,1797,11.570000,approval
10943,749,1827,120.000000,approval
10943,750,1827,45.000000,approval
10943,750,1828,45.000000,approval
10943,750,1829,74.000000,approval
10943,750,1830,74.000000,approval
5773,751,1910,2.000000,approval
10948,752,1901,100.000000,approval
10948,753,1794,100.000000,approval
4058,754,1700,15.400000,approval
10943,754,1700,49.500000,approval
10961,755,1920,506.000000,approval
10960,756,1921,506.000000,approval
10961,756,1921,506.000000,approval
4058,757,1700,15.400000,approval
10943,757,1700,46.200000,approval
4058,758,1702,15.400000,approval
10943,758,1702,46.200000,approval
4058,759,1704,15.400000,approval
10943,759,1704,46.200000,approval
4058,760,1705,15.400000,approval
10943,760,1705,15.400000,approval
3541,761,1866,2.000000,approval
10982,762,1593,112.350000,approval
9490,762,1593,1509.300000,approval
4058,763,1700,30.800000,approval
10982,764,1594,105.350000,approval
9490,764,1594,993.300000,approval
10983,765,1595,147.350000,approval
4058,766,1702,30.800000,approval
10983,767,1596,280.350000,approval
4058,768,1704,30.800000,approval
4058,769,1705,30.800000,approval
4058,770,1706,30.800000,approval
10943,770,1706,15.400000,approval
4058,771,1711,30.800000,approval
4058,771,1707,30.800000,approval
4058,771,1709,30.800000,approval
4058,771,1708,30.800000,approval
4058,771,1710,30.800000,approval
10943,771,1711,15.400000,approval
10943,771,1710,15.400000,approval
10943,771,1707,46.200000,approval
10943,771,1709,46.200000,approval
10943,771,1708,46.200000,approval
10988,772,1824,3.000000,approval
10847,773,1594,1059.300000,approval
10847,774,1593,993.300000,approval
10848,775,1595,1389.300000,approval
10848,776,1596,2643.300000,approval
7729,777,1575,937.650000,approval
7614,777,1575,705.000000,approval
3655,777,1575,2.120000,approval
10998,778,1865,555.000000,approval
10999,778,1865,555.000000,approval
11002,779,1780,2.000000,approval
11007,780,1920,506.000000,approval
11008,780,1921,506.000000,approval
11007,781,1920,506.000000,approval
11008,782,1921,506.000000,approval
10961,783,1920,506.000000,approval
10960,784,1921,506.000000,approval
10961,784,1921,506.000000,approval
10695,785,1751,2020.000000,approval
4501,786,1642,35.000000,approval
4501,786,1643,35.000000,approval
4501,786,1906,35.000000,approval
4501,786,1645,35.000000,approval
4501,786,1666,35.000000,approval
4501,786,1667,35.000000,approval
4501,786,1668,35.000000,approval
4501,786,1669,35.000000,approval
2150,787,1802,10.000000,approval
2110,787,1799,10.000000,approval
2124,787,1800,10.000000,approval
2128,787,1801,10.000000,approval
2091,787,1803,10.000000,approval
2128,787,1809,30.000000,approval
2112,787,1810,30.000000,approval
2112,787,1805,30.000000,approval
2150,787,1804,30.000000,approval
2117,787,1807,30.000000,approval
6586,788,1841,8874.000000,approval
8508,789,1841,65.250000,approval
9002,790,1842,552.050000,approval
8508,790,1842,965.850000,approval
8508,790,1842,65.250000,approval
10662,791,1716,146.000000,approval
3957,792,1391,2689.000000,approval
3536,793,1457,18.850000,approval
3536,793,1457,1.890000,approval
6598,794,1930,10.000000,approval
6597,794,1930,10.000000,approval
8390,795,1902,102.000000,approval
137,796,1942,4.430000,approval
137,797,1943,4.430000,approval
171,798,1940,4.430000,approval
171,799,1941,4.430000,approval
6995,800,1770,27.450000,approval
6995,800,1770,27.450000,approval
3345,800,1770,1.070000,approval
3536,800,1770,1.070000,approval
904,800,1770,3.660000,approval
2,800,1770,25.440000,approval
6995,801,1771,63.450000,approval
6995,801,1771,63.450000,approval
904,801,1771,8.460000,approval
3345,801,1771,3.000000,approval
3536,801,1771,3.000000,approval
2,801,1771,58.800000,approval
11062,802,1968,768.030000,approval
3484,802,1968,5.000000,approval
3484,802,1968,3.000000,approval
11042,803,1944,50.000000,approval
11042,804,1945,50.000000,approval
8508,805,1842,696.850000,approval
6586,806,1841,887.400000,approval
8508,807,1842,65.250000,approval
6994,808,1772,18.450000,approval
6994,808,1772,18.450000,approval
904,808,1772,2.460000,approval
5403,808,1772,205.000000,approval
2,808,1772,17.100000,approval
10893,809,1673,322.000000,approval
2562,810,1996,152.000000,approval
11070,811,1993,809.000000,approval
8176,812,1967,3.000000,approval
922,812,1967,6.500000,approval
9415,812,1967,67.000000,approval
6998,812,1967,136.000000,approval
8508,813,1043,660.000000,approval
3536,814,883,65.000000,approval
3572,814,883,85.000000,approval
1881,815,1699,4.400000,approval
4058,816,1700,46.200000,approval
4058,817,1700,46.200000,approval
4058,817,1711,14.140000,approval
4058,817,1710,14.140000,approval
4058,817,1708,46.200000,approval
4058,817,1709,46.200000,approval
4058,818,1702,46.200000,approval
4058,819,1704,46.200000,approval
4058,820,1705,15.400000,approval
4058,821,1706,15.400000,approval
4058,822,1707,42.420000,approval
4089,823,1949,103.000000,approval
4089,823,1950,103.000000,approval
11078,824,2038,103.000000,approval
11077,824,2038,103.000000,approval
11081,824,2038,103.000000,approval
11079,825,2036,103.000000,approval
11077,825,2036,103.000000,approval
11082,825,2036,103.000000,approval
11080,826,2037,103.000000,approval
11086,826,2037,103.000000,approval
11082,826,2037,103.000000,approval
102,827,1977,3.000000,approval
10399,828,1587,426.520000,approval
9002,828,1587,423.500000,approval
8508,828,1587,726.000000,approval
10404,828,1587,411.400000,approval
3796,828,1587,193.600000,approval
3709,828,1587,605.000000,approval
3581,828,1587,12.100000,approval
5948,828,1587,6.050000,approval
6586,828,1587,726.000000,approval
10399,829,1586,465.300000,approval
9002,829,1586,493.500000,approval
8508,829,1586,846.000000,approval
3796,829,1586,225.600000,approval
3709,829,1586,705.000000,approval
3581,829,1586,14.100000,approval
5948,829,1586,7.050000,approval
6586,829,1586,846.000000,approval
3906,830,1779,110.280000,approval
3906,830,1778,49.770000,approval
3906,830,1307,60.770000,approval
3906,830,1306,55.270000,approval
3906,830,1305,60.770000,approval
3906,830,1298,40.250000,approval
3906,830,1297,55.250000,approval
3906,830,1296,100.250000,approval
3906,830,1295,60.250000,approval
10817,831,1849,352.000000,approval
10920,832,1847,352.000000,approval
10920,833,1849,352.000000,approval
11095,834,1871,202.000000,approval
8854,835,1930,4.000000,approval
6598,836,1905,38.000000,approval
4653,837,1976,105.000000,approval
4654,837,1976,105.000000,approval
4654,837,1971,609.000000,approval
8,838,1588,17.620000,approval
8497,838,1588,243.000000,approval
3709,838,1588,405.000000,approval
3760,838,1588,20.250000,approval
3570,838,1588,2.000000,approval
8497,839,1589,363.000000,approval
3709,839,1589,605.000000,approval
3761,839,1589,90.750000,approval
7,839,1589,26.320000,approval
3570,839,1589,2.000000,approval
8497,840,1590,243.000000,approval
3709,840,1590,405.000000,approval
3761,840,1590,60.750000,approval
3570,840,1590,2.000000,approval
8,840,1590,17.620000,approval
7886,841,1949,103.000000,approval
7886,841,1950,103.000000,approval
3761,842,1588,60.750000,approval
3760,843,1589,30.250000,approval
3761,843,1589,90.750000,approval
3760,844,1590,20.250000,approval
3761,844,1590,60.750000,approval
8390,845,1921,5.000000,approval
8390,845,1920,5.000000,approval
11105,846,1401,1778.000000,approval
11105,846,1400,1556.000000,approval
11105,846,1399,2047.000000,approval
11105,846,1398,1803.000000,approval
11105,846,1397,2694.000000,approval
11105,846,1396,2280.000000,approval
11105,846,1393,4906.000000,approval
11105,846,1395,4660.000000,approval
11105,846,1394,3834.000000,approval
11105,846,1391,4074.000000,approval
11105,846,1390,3368.000000,approval
11105,846,1389,5515.000000,approval
11105,846,1388,4507.000000,approval
11105,846,1387,469.000000,approval
11105,846,1386,401.000000,approval
11105,846,1413,4490.000000,approval
11105,846,1414,309.000000,approval
11105,846,1415,823.000000,approval
11105,846,1416,1097.000000,approval
11105,846,1417,447.000000,approval
11105,846,1422,242.000000,approval
11105,846,1423,641.000000,approval
11105,846,1424,853.000000,approval
11105,846,1425,350.000000,approval
1127,847,1400,47.000000,approval
1127,847,1401,54.000000,approval
11105,848,1392,4028.000000,approval
10644,849,1940,156.000000,approval
10644,850,1941,156.000000,approval
8916,851,2036,100.000000,approval
8916,852,2037,100.000000,approval
8916,853,2038,100.000000,approval
8916,854,2039,50.000000,approval
8774,855,1413,4490.000000,approval
8916,856,2040,50.000000,approval
8916,857,2069,101.000000,approval
8916,858,2041,50.000000,approval
8916,859,2042,51.000000,approval
8916,860,1188,300.000000,approval
8916,861,1970,103.000000,approval
8916,862,1971,603.000000,approval
8916,863,1972,103.000000,approval
8916,864,1973,103.000000,approval
8916,865,1974,103.000000,approval
8916,866,1975,103.000000,approval
8916,867,1981,104.000000,approval
8916,868,1982,104.000000,approval
8916,869,1983,204.000000,approval
8916,870,1961,201.000000,approval
8916,871,1958,1000.000000,approval
5555,872,1311,1705.000000,approval
5554,872,1310,1705.000000,approval
5555,872,1313,1705.000000,approval
5554,872,1312,1705.000000,approval
10170,873,2062,1.300000,approval
8352,874,2112,66.000000,approval
91,875,2070,3.000000,approval
3575,878,1386,7.000000,approval
3417,879,1388,46.000000,approval
3417,880,1389,56.000000,approval
5923,881,1077,1202.000000,approval
5923,881,1078,1502.000000,approval
7886,882,2124,102.000000,approval
7886,882,2123,102.000000,approval
147,883,2042,1.450000,approval
1310,884,2075,6.740000,approval
1310,885,2076,6.740000,approval
1310,886,2093,6.740000,approval
1310,887,2077,6.740000,approval
1310,888,2091,6.740000,approval
1310,889,2092,6.740000,approval
11137,890,1673,322.000000,approval
11137,890,1674,934.000000,approval
11175,891,2113,253.000000,approval
614,892,2002,9.260000,approval
614,892,2002,9.100000,approval
1239,893,2114,2.000000,approval
11143,894,2127,2.940000,approval
11144,894,2127,2.440000,approval
11144,894,2127,2.330000,approval
11146,894,2127,66.660000,approval
3577,894,2127,1.000000,approval
3577,894,2127,1.000000,approval
11170,895,1673,322.000000,approval
11171,895,1674,934.000000,approval
8677,896,1344,18.100000,approval
8677,896,1344,20.270000,approval
1786,896,1344,11.600000,approval
8575,896,1344,463.980000,approval
10124,896,1343,18.100000,approval
10124,896,1343,20.270000,approval
1766,896,1343,11.510000,approval
8490,896,1343,464.000000,approval
2480,897,2135,103.000000,approval
2569,897,2135,103.000000,approval
4578,898,2135,103.000000,approval
9771,899,1357,16.000000,approval
9771,899,1354,15.000000,approval
9771,899,1355,14.000000,approval
9771,899,1356,20.000000,approval
10179,900,1340,811.000000,approval
10179,901,1341,711.000000,approval
10179,902,1342,811.000000,approval
4531,903,1345,1013.000000,approval
4531,904,1346,1013.000000,approval
11221,905,1393,6133.000000,approval
11169,905,1393,491.000000,approval
11169,905,1392,403.000000,approval
11221,905,1392,5035.000000,approval
8656,906,1347,457.000000,approval
8656,907,1348,306.000000,approval
8656,908,1349,356.000000,approval
10179,909,1351,1013.000000,approval
10179,910,1353,1064.000000,approval
10179,911,1354,703.000000,approval
10179,912,1355,653.000000,approval
10179,913,1356,963.000000,approval
10179,914,1357,811.000000,approval
5838,915,1397,41.000000,approval
5838,915,1396,58.000000,approval
3551,915,1395,70.000000,approval
3551,915,1394,58.000000,approval
11238,916,1589,7.000000,approval
3397,917,2079,1.000000,approval
3440,917,2120,1.000000,approval
9208,918,1349,360.000000,approval
7580,919,2178,606.000000,approval
9771,920,1450,19.140000,approval
9771,920,1449,25.150000,approval
7910,921,1987,101.000000,approval
7828,922,1450,19.140000,approval
7828,922,1449,25.150000,approval
10718,923,2148,0.540000,approval
10718,923,2148,1.580000,approval
6594,924,1234,8340.000000,approval
6594,924,1236,4710.000000,approval
6594,924,1240,3920.000000,approval
6594,924,1244,3720.000000,approval
6594,924,1295,5120.000000,approval
6594,924,1303,11830.000000,approval
6594,924,1307,3215.000000,approval
6594,924,1308,1710.000000,approval
6594,924,1318,4925.000000,approval
6594,924,1323,9025.000000,approval
6594,924,1324,8940.000000,approval
6594,924,1310,6820.000000,approval
6594,924,1575,705.000000,approval
6594,924,1578,4420.000000,approval
6594,924,1586,1310.000000,approval
6594,924,1590,1415.000000,approval
6594,924,1591,1510.000000,approval
6594,924,1593,1510.000000,approval
6594,924,1597,5120.000000,approval
6594,924,1599,1710.000000,approval
6594,924,1601,1310.000000,approval
6594,924,1603,2210.000000,approval
6594,924,1614,10550.000000,approval
6594,924,1605,3220.000000,approval
6594,924,1609,5120.000000,approval
6594,924,1625,11810.000000,approval
6594,924,1841,2210.000000,approval
6594,924,1772,910.000000,approval
6594,924,1773,8410.000000,approval
6594,924,1775,1115.000000,approval
6594,924,1779,2910.000000,approval
6594,924,1769,1005.000000,approval
9456,925,2172,48.400000,approval
7582,926,2233,600.000000,approval
10609,927,2190,1245.000000,approval
10610,928,2191,510.000000,approval
6134,928,2191,510.000000,approval
6134,928,2190,1245.000000,approval
5732,929,2248,3.000000,approval
572,930,1393,20.000000,approval
11163,931,1390,149.000000,approval
3656,932,2059,0.500000,approval
3656,932,2060,0.500000,approval
3656,932,2061,0.500000,approval
3679,932,2059,0.500000,approval
7816,933,681,15.000000,approval
7817,933,679,15.000000,approval
9529,934,2123,103.000000,approval
11343,935,2251,7.260000,approval
11344,936,2252,6.780000,approval
5770,937,2053,1.000000,approval
3657,938,691,2.000000,approval
6733,939,1673,322.000000,approval
6733,939,1673,934.000000,approval
6737,939,1673,55.000000,approval
3989,940,2025,35.380000,approval
3989,941,2026,51.240000,approval
6594,942,2044,505.000000,approval
6590,943,2044,1010.000000,approval
11356,944,2000,4.660000,approval
11356,944,2000,4.660000,approval
6594,945,2030,205.000000,approval
6590,945,2030,410.000000,approval
6594,945,2029,205.000000,approval
6590,945,2029,410.000000,approval
6594,945,2031,205.000000,approval
6590,945,2031,410.000000,approval
3482,946,2031,3.000000,approval
6590,947,2025,610.000000,approval
6594,947,2025,305.000000,approval
6590,947,2026,610.000000,approval
6594,947,2026,305.000000,approval
4079,948,2025,42.700000,approval
739,948,2026,83.870000,approval
4079,948,2026,42.700000,approval
9491,949,2058,4.000000,approval
10701,949,2058,1.000000,approval
6590,950,2044,1515.000000,approval
6590,950,2031,615.000000,approval
6590,950,2044,615.000000,approval
6590,950,2044,615.000000,approval
7803,951,2188,17.500000,approval
3646,951,2188,2.000000,approval
7803,951,2190,62.250000,approval
3646,951,2188,4.000000,approval
7803,951,2191,25.500000,approval
3646,951,2191,2.000000,approval
7803,951,2192,20.400000,approval
7803,951,2193,54.500000,approval
7803,951,2195,72.600000,approval
7803,951,2196,29.500000,approval
11370,952,2231,1011.000000,approval
11363,953,1385,130.000000,approval
399,954,2267,7.260000,approval
9926,955,2189,1262.250000,approval
7803,956,2191,0.150000,approval
7803,957,2188,0.110000,approval
9926,958,2190,1743.000000,approval
7803,958,2190,0.370000,approval
7803,960,2189,0.110000,approval
7803,961,2190,0.370000,approval
7803,962,2192,0.120000,approval
7803,963,2193,0.330000,approval
7803,964,2195,0.440000,approval
7803,965,2196,0.180000,approval
793,966,2028,1.500000,approval
8774,967,2198,3815.000000,approval
82,968,2225,7.000000,approval
1065,968,2225,9.000000,approval
10125,969,1532,20.000000,approval
10137,969,1530,17.000000,approval
10136,969,1531,19.000000,approval
3575,970,1999,1.000000,approval
10912,971,1999,1.000000,approval
3795,972,1999,0.900000,approval
5427,973,1999,15.000000,approval
462,973,1999,0.510000,approval
462,973,1999,0.400000,approval
462,973,1999,0.550000,approval
463,973,1999,0.670000,approval
10901,973,1999,1.500000,approval
10113,973,1999,2.000000,approval
9687,973,1999,1.500000,approval
1527,973,1999,0.510000,approval
3836,973,1999,0.150000,approval
10507,973,1999,15.000000,approval
10912,973,1999,0.050000,approval
3575,973,1999,0.050000,approval
6582,974,1360,2615.000000,approval
6582,974,1363,2012.000000,approval
7327,975,1307,1934.000000,approval
7268,975,1306,302.000000,approval
7269,975,1305,1934.000000,approval
1161,976,2031,2.670000,approval
1161,976,2031,3.120000,approval
1161,976,2031,3.730000,approval
1161,976,2031,0.960000,approval
7720,976,2031,51.250000,approval
3858,976,2031,20.500000,approval
3840,976,2031,32.800000,approval
3482,976,2031,3.000000,approval
7805,976,2031,1.000000,approval
3655,976,2031,1.000000,approval
3438,976,2031,1.000000,approval
10571,977,2005,3.800000,approval
10901,977,2005,1.620000,approval
9687,977,2005,0.580000,approval
1514,977,2005,2.050000,approval
8714,977,2005,30.000000,approval
10902,977,2005,24.000000,approval
8647,977,2005,20.400000,approval
10912,978,1999,1.000000,approval
3575,978,1999,1.000000,approval
462,979,1999,0.510000,approval
462,979,1999,0.400000,approval
462,979,1999,0.550000,approval
463,979,1999,0.670000,approval
10901,979,1999,1.500000,approval
9687,979,1999,1.500000,approval
10113,979,1999,37.000000,approval
1527,979,1999,0.510000,approval
3732,979,1999,21.900000,approval
3812,979,1999,9.900000,approval
5419,979,1999,60.000000,approval
3795,979,1999,1.800000,approval
3906,979,1999,1.500000,approval
3536,979,1999,0.200000,approval
10912,979,1999,0.200000,approval
3575,979,1999,0.200000,approval
3575,979,1999,0.060000,approval
3679,979,1999,0.020000,approval
3681,979,1999,0.300000,approval
3438,980,2031,1.000000,approval
7805,980,2031,1.000000,approval
7814,980,2031,205.000000,approval
7814,980,2029,205.000000,approval
7814,980,2030,205.000000,approval
7814,980,2044,505.000000,approval
10912,981,1999,1.000000,approval
3575,981,1999,1.000000,approval
3536,982,1999,1.000000,approval
10912,982,1999,1.000000,approval
3575,982,1999,1.000000,approval
3679,982,1999,1.000000,approval
3681,982,1999,1.000000,approval
3824,982,1999,3.600000,approval
10507,983,1999,30.000000,approval
5419,983,1999,35.000000,approval
4012,984,1999,9.000000,approval
10572,985,2010,1.800000,approval
1557,985,2010,0.600000,approval
11101,985,2010,2.460000,approval
1485,985,2010,2.380000,approval
10647,985,2010,0.660000,approval
7051,985,2010,21.000000,approval
6952,985,2010,18.000000,approval
7958,985,2010,0.220000,approval
10572,985,2010,0.360000,approval
2,985,2010,2.460000,approval
3740,985,2010,9.000000,approval
3793,985,2010,2.400000,approval
3731,985,2010,21.900000,approval
3310,985,2010,1.000000,approval
5419,985,2010,5.000000,approval
5516,985,2010,5.000000,approval
5517,985,2010,5.000000,approval
5423,985,2010,5.000000,approval
10645,986,2009,1.800000,approval
1557,986,2009,0.600000,approval
11111,986,2009,2.460000,approval
1485,986,2009,2.380000,approval
10646,986,2009,0.660000,approval
7051,986,2009,21.000000,approval
6952,986,2009,18.000000,approval
7958,986,2009,0.220000,approval
10645,986,2009,0.360000,approval
2,986,2009,2.460000,approval
3740,986,2009,9.000000,approval
3793,986,2009,2.400000,approval
3731,986,2009,21.900000,approval
5419,986,2009,34.000000,approval
6594,986,2009,15.000000,approval
6590,986,2009,30.000000,approval
5516,986,2009,5.000000,approval
5517,986,2009,20.000000,approval
5423,986,2009,5.000000,approval
3310,987,2010,1.000000,approval
5517,987,2010,15.000000,approval
6594,987,2010,15.000000,approval
6590,987,2010,30.000000,approval
7814,988,2025,305.000000,approval
7814,988,2026,305.000000,approval
1236,989,2248,2.570000,approval
1308,989,2249,2.570000,approval
6594,990,2030,205.000000,approval
8647,991,2005,10.200000,approval
3802,991,2005,3.900000,approval
3742,991,2005,6.750000,approval
3800,991,2005,2.100000,approval
5419,991,2005,5.000000,approval
6594,991,2005,15.000000,approval
6590,991,2005,30.000000,approval
7814,991,2005,15.000000,approval
10646,992,2141,0.520000,approval
1558,992,2141,1.140000,approval
10645,992,2141,0.760000,approval
1484,992,2141,0.760000,approval
7958,992,2141,0.180000,approval
1539,992,2141,1.320000,approval
3713,992,2141,0.180000,approval
3753,992,2141,5.700000,approval
3817,992,2141,1.500000,approval
3751,992,2141,2.400000,approval
5516,992,2141,4.700000,approval
5419,992,2141,4.400000,approval
5517,992,2141,4.400000,approval
5423,992,2141,4.700000,approval
